"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"PF3D7_1211600" 118.568421284848 -3.51735741208025 0.728760722683927 -3.45429896771764 0.000551725379894181 0.000994509910966892
"PF3D7_0726200" 96.9747269179383 -3.51655614571044 0.885993003784161 -2.84037925238911 0.00450599280376581 0.00726618229942551
"PF3D7_0203100" 14.1074508015511 -3.51647296938131 0.944881850964457 -2.66326733528928 0.00773859067627832 0.0121141360640065
"PF3D7_0826600" 11.266352478016 -3.51621704111993 0.794983056919359 -3.16512033711829 0.00155018823636374 0.00265582385714912
"PF3D7_1314200" 13.9070840300526 -3.51476046327952 0.934506977250784 -2.69100234080399 0.00712376950080528 0.0111955876442505
"PF3D7_1428400" 10.1626597701892 -3.51275204796329 0.90503408513249 -2.77641703140434 0.00549616608051534 0.0087567725905453
"PF3D7_1027900" 22.4972124072058 -3.51183817225011 0.876977083789154 -2.86420046621654 0.00418063340062299 0.00676636979805955
"PF3D7_0426000" 10.1178776374454 -3.51181541153395 0.813382616027583 -3.08811051777971 0.00201433544060166 0.00340714442206545
"PF3D7_0305400" 5.41665375421206 -3.50835444775134 0.910808651290093 -2.75398619040173 0.00588742522821953 0.00935638225736951
"PF3D7_1461500" 6.0389782927288 -3.50595328295795 0.948585693731623 -2.64177849140843 0.00824719739438809 0.0128598876984226
"PF3D7_0301000" 67.683521964665 -3.50412318302991 1.09971562297232 -2.27706429800619 0.0227823862832827 0.0333903398430889
"PF3D7_1017600" 311.622039603626 -3.50385835804232 0.656133895330355 -3.81607835818581 0.000135589461603807 0.000265910373337345
"PF3D7_1354200" 38.3396186057905 -3.50152409093831 0.762513380474989 -3.28062976334926 0.00103575607389263 0.001820658494981
"PF3D7_0608200" 4.30079452013007 -3.50070729836712 0.97659147337577 -2.56064830232744 0.0104477061543939 0.0160517416808761
"PF3D7_1472300" 36.4806785458068 -3.49932625689815 0.763496927440458 -3.27352497052853 0.00106215005451189 0.00186332436650487
"PF3D7_1222000" 9.78577972150272 -3.49932221000212 0.838366532728644 -2.98118079912796 0.00287139214383234 0.00476683663650956
"PF3D7_1415100" 4.62422049769697 -3.49925196008871 1.07314185514361 -2.32891108301265 0.019863776677092 0.0293577392760387
"PF3D7_0103200" 89.3907832364017 -3.49908525692372 0.772683006671213 -3.23429561067998 0.00121943167456513 0.00212312628192525
"PF3D7_1036700" 13.60946682027 -3.49724296475365 0.853623022983625 -2.92546346281192 0.00343943562224615 0.0056226961345059
"PF3D7_1021000" 7.74489530065373 -3.49383591324068 0.98462847422913 -2.53276842840962 0.011316568661365 0.0173139557463602
"PF3D7_0412300" 6.1030344813741 -3.49056547601255 1.11342018481406 -2.23686036051921 0.0252954680182934 0.0367911229110058
"PF3D7_0315000" 3.26866806486175 -3.49000338714685 1.11934895883275 -2.22451038838094 0.0261141243535096 0.0379064859624002
"PF3D7_1209300" 40.3215260977158 -3.48971509311951 0.808424366570433 -3.07971307653874 0.00207200099344161 0.00349391565368745
"PF3D7_0901700" 30.2322844716492 -3.48837888788812 0.872612790781829 -2.8516415461417 0.00434941169203415 0.00702658820445989
"PF3D7_1332200" 2.71069055648256 -3.48826644191655 1.10722331888007 -2.24730314064679 0.0246206603068164 0.0358452650554479
"PF3D7_1405600" 10.5264211224143 -3.48663348835784 0.883031742261757 -2.81601823507351 0.00486229067994578 0.00780918740879367
"PF3D7_0108000" 353.90646073029 -3.48406495909457 0.800815086858063 -3.10192078028976 0.0019226940398 0.00326093067932089
"PF3D7_1020600" 18.4538775979972 -3.48073742053078 0.765794123309425 -3.23943125837806 0.00119768332518855 0.00208857326485422
"PF3D7_1359500" 6.45384177853703 -3.48063042923332 1.05218388656092 -2.3576016140499 0.0183934205370572 0.0273239313295109
"PF3D7_1348200" 28.3409811330726 -3.47964987786183 0.795656613105747 -3.11648245866118 0.00183022568710516 0.00311131281149003
"PF3D7_1027700.1" 4.12688145320593 -3.47837091252734 1.01559102791459 -2.44032375671575 0.0146741042252947 0.022165115807798
"PF3D7_0602400" 59.8014600324124 -3.47752862407895 0.805523245480954 -3.07567613719166 0.00210025836744504 0.00354020517905996
"PF3D7_1402800" 184.674640836845 -3.47672986230172 0.751344454467901 -3.29639734155718 0.000979333985669801 0.0017249320220923
"PF3D7_1303600" 5.0663017602805 -3.47567917443306 0.860676398034132 -2.87643437195181 0.00402195821102411 0.00652398171577646
"PF3D7_0720500" 4.09595090895546 -3.47492550617189 1.06102745293363 -2.33257442993485 0.0196704922739734 0.0290818624831707
"PF3D7_0800100" 10.0198131823214 -3.47287071870076 0.817726303530326 -3.02408117242257 0.00249389515520846 0.00417328263205805
"PF3D7_1217000" 5.18313424393875 -3.47189260470425 1.07830062430168 -2.29239652560258 0.0218827723354732 0.032146956615946
"PF3D7_0706700" 12.3239247290369 -3.46455016817478 0.922858161580776 -2.67056224973209 0.00757243291968962 0.0118709578544652
"PF3D7_1246400" 20.3921143681682 -3.46366160190651 0.869599485406501 -2.83309919480328 0.00460990783411384 0.00742284756127388
"PF3D7_0623300" 5.73681660884447 -3.46312345742862 0.950766287619928 -2.59067185017109 0.00957887821920001 0.0147945319242023
"PF3D7_1226800" 16.7805779067669 -3.46050371475938 0.782039323636377 -3.1462659746039 0.00165369544770004 0.00282104767321324
"PF3D7_0916000" 29.6818915007382 -3.45830898976894 0.861378386078624 -2.85392462766596 0.00431827752351183 0.0069814273217012
"PF3D7_1200100" 6.64171293267818 -3.44910854776552 0.764377174449683 -3.20405766894958 0.00135505331554631 0.00234253508211176
"PF3D7_0410700" 31.8371659323326 -3.44805494180757 0.830893261982025 -2.94629292812887 0.00321607673056122 0.00528312492476405
"PF3D7_0608310" 18.1229125415988 -3.44781079506935 0.907166815829433 -2.69830283951831 0.00696940075361261 0.0109647576886825
"PF3D7_1346000" 8.48135646041949 -3.44553638909493 1.00294586240384 -2.43835333567609 0.0147543445107628 0.0222747466220214
"PF3D7_1219900" 13.7223247676917 -3.44437970132943 0.831014913305253 -2.94143903098831 0.00326691146734396 0.00535661249182499
"PF3D7_1127100" 7.68000381300027 -3.44327589457819 0.908358862949875 -2.68976942289494 0.00715014036755374 0.0112330112178635
"PF3D7_1129700" 4.53772947204436 -3.44263328484993 1.00084626608356 -2.44056791499883 0.0146641883460436 0.0221577601608663
"PF3D7_0828200" 53.9246893617984 -3.44163383024681 0.763954051301186 -3.19604801635407 0.00139323923769091 0.00240570723267825
"PF3D7_0622300" 8.32606866600005 -3.44155349539241 0.861980815039338 -2.83249168983069 0.00461867667041652 0.00743424093101133
"PF3D7_0412700" 14.3466955991704 -3.44068697009668 0.861302223304343 -2.83371725285127 0.00460100214712994 0.00741394511121012
"PF3D7_0306400" 5.39646722945526 -3.44057454840665 0.915454341551451 -2.665970805568 0.00767663590489974 0.0120214366114175
"PF3D7_1314300" 2.17820271571404 -3.43982703930451 1.12260626742879 -2.17335953850737 0.0297532676149237 0.0427508501626734
"PF3D7_0210200" 37.0834184589232 -3.43940599088717 0.804035373832991 -3.03395356756265 0.00241371576488684 0.00404527707008324
"PF3D7_0313200" 6.6942690663192 -3.43881196255293 0.901022595156283 -2.7067156535957 0.00679524318951409 0.0107137927630723
"PF3D7_1004800" 11.5088619037714 -3.43859539704174 0.838229856291504 -2.90922039908072 0.00362331325405884 0.00590789769720474
"PF3D7_1414900" 19.479498016406 -3.43716916501103 0.815805650595505 -2.98743844594849 0.00281325940063215 0.00467740326701089
"PF3D7_1026200" 7.46976160546227 -3.43637034230639 0.983994905189888 -2.47599894009231 0.0132863972636692 0.0202010285265829
"PF3D7_0518200" 2.81450588446889 -3.43453038330141 1.13755026419436 -2.14015192113345 0.0323424912171597 0.0462441807015787
"PF3D7_1127700" 3.55765227744612 -3.43324278549949 1.07004507331973 -2.27396288826465 0.0229682179614621 0.0336152590058358
"PF3D7_0508600" 29.36015532786 -3.43161928640566 0.727614454643923 -3.34190624016072 0.000832051612984662 0.00147558103094332
"PF3D7_1102400" 95.8377911120897 -3.42881311412795 0.751065776648998 -3.23382210938235 0.00122145510647238 0.00212580633076505
"PF3D7_0308800" 2.53383547602434 -3.42541472481113 1.10621145581022 -2.19254168095258 0.0283404168878719 0.0409216608203372
"PF3D7_1131800" 150.772563470138 -3.42517921660072 0.814514910892587 -2.97745220396652 0.00290654959616809 0.00481609784029211
"PF3D7_1443200" 11.7136040247858 -3.42511913365987 0.811807594108074 -2.98730777004412 0.0028144622940729 0.00467763207164046
"PF3D7_0204600" 21.8576483009937 -3.42270188090573 0.808139081733798 -2.99787738975329 0.00271867025285655 0.00452527713430368
"PF3D7_1364000" 25.5387236734148 -3.42204314297431 0.753122644229489 -3.21600095486742 0.00129990399610145 0.00225518705921828
"PF3D7_1333500" 15.5519086338301 -3.42151675653913 0.865685917561708 -2.79722322774937 0.00515439074945166 0.0082391444415152
"PF3D7_0526700" 24.8737653302945 -3.41871994600061 0.750211810428761 -3.22404941161652 0.00126391589038747 0.00219796224740252
"PF3D7_1425200" 4.16764457379464 -3.41838106530652 0.979117645868887 -2.46995963713881 0.013512829793699 0.0205168864537111
"PF3D7_1227900" 37.9587585783618 -3.41698044747892 0.73746439446698 -3.27741985323353 0.00104760466778564 0.0018400128384987
"PF3D7_1442400" 293.665498882782 -3.41590987165109 0.81411674749423 -2.96752262999996 0.00300210182223272 0.00496505804196757
"PF3D7_0626000" 110.72517569375 -3.40930889671863 0.754293887114739 -3.19412491321455 0.0014025541508982 0.00242083933828381
"PF3D7_1124700" 59.7588216383624 -3.40760830044101 0.730683583588262 -3.29500806439041 0.000984188553848681 0.00173209296190363
"PF3D7_1145900" 5.60445186631485 -3.40733902315911 0.919026586880101 -2.61944437465244 0.00880731351239928 0.0136556898421417
"PF3D7_0501900" 7.36955914067516 -3.40395844740104 0.845706443536743 -2.84254479290436 0.00447549416395005 0.00721965278247784
"PF3D7_1215300" 20.064909336004 -3.40331636370628 0.907737078178338 -2.64759082941648 0.00810675789473073 0.0126543810578609
"PF3D7_0719100" 5.82104634389101 -3.40309723743302 1.03692370071287 -2.31752561522214 0.0204751169497111 0.0302002816681832
"PF3D7_0812000" 15.1388911959061 -3.40264509417626 0.782468373950576 -3.0705970671321 0.00213631233449372 0.00359545705663546
"PF3D7_1429000" 10.8129253496945 -3.40261218921888 0.824873724201968 -2.9127030219605 0.00358315193282178 0.00584675590376085
"PF3D7_0808200" 6.08329140707991 -3.40204465527149 0.999995808773449 -2.40205472282702 0.0163032693491431 0.0244159808022127
"PF3D7_1442500" 28.9679646904607 -3.40066831932898 0.850580029488445 -2.82238970596663 0.00476672148713009 0.00766410620651345
"PF3D7_0107800" 11.6444504914807 -3.39489618707003 0.895106072802964 -2.67554456375274 0.00746079536882577 0.011708489086674
"PF3D7_0317400" 21.8253146380916 -3.39202970765329 0.805575690141314 -2.96934197112338 0.00298438270267432 0.00493947397189707
"PF3D7_1235800" 9.71642794931158 -3.39162315117311 0.999998419811306 -2.39162693039495 0.0167738827918623 0.0250780113514019
"PF3D7_1142800" 4.26219972005657 -3.39062451097654 0.981612031904432 -2.43540669151994 0.014875060496501 0.0224377844864775
"PF3D7_0733000" 16.7612055929171 -3.388191582203 0.785052517783309 -3.04207875028075 0.00234950417712242 0.00394211971782195
"PF3D7_0411200" 16.6101683616256 -3.38802052678864 0.929520732790788 -2.56908796387883 0.0101966570840137 0.0156989906226872
"PF3D7_0400100" 11.4293899683182 -3.38572738201697 0.802104752999172 -2.97433392969738 0.00293625345803364 0.00486348130298971
"PF3D7_1451800" 122.206687721447 -3.38462083332943 0.793969065210048 -3.00341781288238 0.00266965644631116 0.00444706428518676
"PF3D7_1002300" 3.64470845628916 -3.3789688633823 0.96153976662604 -2.4741242598108 0.013356323284892 0.0203003169068746
"PF3D7_1419000" 19.1235401889536 -3.37614181899232 0.8752659680384 -2.71476546074059 0.00663227223108005 0.0104756501318966
"PF3D7_0321000" 52.5665597400471 -3.37566380198087 0.712419001391777 -3.33464407510158 0.000854086428044759 0.00151221512320344
"PF3D7_1242100" 4.58696540281051 -3.37189256516556 0.94996706057185 -2.49681558825603 0.0125314106585559 0.0191126864194926
"PF3D7_0931700" 5.37172932817874 -3.37087920251196 1.04435280137488 -2.2701899199109 0.023196062342259 0.033917385862424
"PF3D7_0613500" 26.6505324016087 -3.3702771184732 0.930501000041396 -2.54731281145076 0.0108556075526361 0.016660948187216
"PF3D7_1416300" 4.84751896263549 -3.36951443433736 1.03226218282915 -2.29545795026915 0.0217068935763221 0.0319099329406194
"PF3D7_0324900" 8.17538339068008 -3.36847207011268 0.742342089058902 -3.19053992090801 0.00142007220558863 0.0024486390577508
"PF3D7_0610000" 3.86195192697023 -3.36817171297741 1.00385038219919 -2.35908832129877 0.018319895011853 0.0272317735264207
"PF3D7_1207800" 9.888962855885 -3.36418444417117 1.02082081567534 -2.31596418085098 0.0205602245018739 0.0303156298817086
"PF3D7_0928000.1" 7.39306371900082 -3.35981294062433 0.792199265224982 -2.97881233196316 0.00289367948781437 0.00479839374282209
"PF3D7_0500900" 10.7999346813777 -3.35960092698721 0.969819034031172 -2.43303218867467 0.0149729697465217 0.0225622203695871
"PF3D7_1362300" 21.0557070423127 -3.3563179969673 0.767886152297082 -3.06857727531421 0.00215080694806784 0.00361846486933558
"PF3D7_0527000" 24.3534551808482 -3.35581932449777 0.823024706048319 -2.8623919879745 0.00420456543726586 0.00680259647569432
"PF3D7_0103900" 18.8869783871542 -3.35011358125079 0.866809462280089 -2.71122280445459 0.00670355648637309 0.0105730303633851
"PF3D7_1343500" 5.00965502676109 -3.34972538845624 0.971531578898138 -2.41857849965224 0.0155812832238941 0.0234386483851041
"PF3D7_1469800" 10.9346102146688 -3.34754918010269 0.915371189729293 -2.56458713846668 0.0103298637685838 0.0158762449449953
"PF3D7_0616000" 27.6874288210725 -3.34365972788754 0.862149375547705 -2.71839172463434 0.00656001223404882 0.0103727092976984
"PF3D7_1441800" 7.27166064136905 -3.3419737578218 0.862754836725954 -2.71452985034461 0.00663699186997586 0.0104760699291019
"PF3D7_1414400" 35.649803400488 -3.34154621442418 0.78078781768119 -2.99895331535549 0.00270908813809713 0.00451103754811699
"PF3D7_0418500" 12.23631938281 -3.34145610424312 0.866424936299957 -2.70243388220363 0.00688338731048735 0.0108333167313082
"PF3D7_0208800" 16.2641825908486 -3.34121730669976 0.79686976356389 -2.93801749514123 0.00330318382855226 0.00541406502096788
"PF3D7_0708200" 4.22290549068632 -3.33882531684157 0.890510190905537 -2.6263880421888 0.008629637609864 0.0134133588477568
"PF3D7_1317200" 149.89420742738 -3.33822785580505 0.900685931672279 -2.59605237917253 0.00943016882892555 0.0145802363830324
"PF3D7_1330100" 6.93014031668528 -3.33679146327336 0.876397850869036 -2.66635918944369 0.00766777202119788 0.0120118397948912
"PF3D7_0404700" 3.13183150703861 -3.33459691900959 1.09993178588572 -2.12249245722967 0.0337964054335909 0.0481193308232482
"PF3D7_0718400" 25.7674978291691 -3.33432965303614 0.941729279888968 -2.4787693266916 0.013183653683219 0.0200740774125025
"PF3D7_0923100" 4.16569720001134 -3.33403992060088 0.888958924686 -2.62558803988083 0.00864994361824029 0.0134401636332955
"PF3D7_1103400" 24.5891537699239 -3.33315606648812 0.86234255132677 -2.70560238839937 0.00681806263957058 0.0107458473985747
"PF3D7_0727000" 20.8494972400608 -3.33184209640291 0.772453786415092 -3.01874641229326 0.00253822893169645 0.00424100579873634
"PF3D7_1469400" 74.9808741931179 -3.33143793890432 0.875939685661701 -2.66164209370547 0.00777605123135526 0.0121684394001714
"PF3D7_0907800" 15.6807794427968 -3.33083101740487 0.772517551043014 -3.01718843055139 0.00255131165197042 0.00425962337026696
"PF3D7_1435700.1" 33.7183502280606 -3.32847468872008 0.881005870613147 -2.64297295442487 0.00821815994726241 0.0128191617507742
"PF3D7_1221700" 17.197131952346 -3.32764514659052 0.837473820054723 -2.77936466890204 0.00544653428973771 0.00868399857161885
"PF3D7_0625600" 112.089584166164 -3.32447045848999 0.716131404476039 -3.2458714196324 0.00117091711989242 0.00204352029946249
"PF3D7_1429600" 6.15747223777381 -3.3205941805908 0.912136035878914 -2.54413167478327 0.0109549779189164 0.0167899853549605
"PF3D7_0724800" 4.72620636966393 -3.31972408669111 0.986928718949437 -2.3504474458504 0.0187508553554387 0.0278252807927446
"PF3D7_0625700" 5.05751308734947 -3.31702071231145 1.05721920681596 -2.19161806498923 0.0284070964211898 0.0409909827096433
"PF3D7_1345900" 7.68312244963707 -3.31477049842835 0.94247615732323 -2.45605205016819 0.0140472809692324 0.0212548624176084
"PF3D7_1125000" 9.4144719914377 -3.31046408398681 0.972458795478492 -2.37589921005337 0.0175062439512716 0.026101839453322
"PF3D7_1325200" 12.0465495048238 -3.30980858805316 0.824741817831105 -2.80064444182964 0.00510006776434668 0.00815825047477095
"PF3D7_1335400" 7.84440926429572 -3.30882280425283 0.944522140889308 -2.44443481449675 0.0145079295495741 0.0219291974706299
"PF3D7_1013000" 29.9590394467638 -3.30791671732359 0.775090874719656 -2.97760790714811 0.0029050736229927 0.0048154693388301
"PF3D7_0516000" 17.9448961008698 -3.30619617473217 0.895829223863069 -2.57437033008055 0.0100422721288752 0.0154775770157568
"PF3D7_1368700" 11.3094153314867 -3.30421561501813 0.878748831941729 -2.622154967679 0.00873756907236979 0.0135715124855945
"PF3D7_0411400" 13.0025156773422 -3.30311316464259 0.833348171215738 -2.76368658886318 0.00571524053516067 0.00909591199343621
"PF3D7_1452100" 11.2189666097734 -3.30056577140781 0.872396850214856 -2.63706336266714 0.00836272092745819 0.013035394956503
"PF3D7_0626200" 10.5883701249123 -3.30002123158925 0.873194043648205 -2.6340322043194 0.0084377484476856 0.0131290409049566
"PF3D7_0907500" 6.06402491237504 -3.29746286052359 1.01660836845176 -2.2599291249417 0.0238256499694124 0.0347800628376628
"PF3D7_1328700" 8.0908256926652 -3.29551928079688 1.00952328233028 -2.27386462598282 0.0229741271410871 0.0336152590058358
"PF3D7_1211200" 453.451529444975 -3.29490977327025 0.779797931830458 -2.94295442395352 0.00325096274606082 0.00533444597083447
"PF3D7_1021900" 359.322586854259 -3.29362388186442 0.722514274748163 -3.17450320640914 0.00150093232481385 0.00257847959243255
"PF3D7_1241500" 25.8071152040796 -3.28926055539699 0.886873495028761 -2.58127068655124 0.00984373643297669 0.0151875778907943
"PF3D7_0709200" 4.0099869174341 -3.28872188663403 0.94826313717829 -2.41359365022296 0.0157960679327574 0.0237048989380512
"PF3D7_1432800" 36.8310536365543 -3.28783256574399 0.839945465633783 -2.72378703064692 0.00645381083184865 0.0102158195251072
"PF3D7_1468200" 33.8918370027128 -3.28358068564958 0.693732806114519 -3.29172941732356 0.00099573364528198 0.00175170930946842
"PF3D7_1410100" 4.34318137874107 -3.28067427733977 0.954212493532326 -2.39011152421315 0.01684325733984 0.0251731596253361
"PF3D7_1416500" 46.7574872536802 -3.2797455122413 0.925158631666837 -2.46416715383603 0.0137332049243051 0.0208154997661801
"PF3D7_1472500" 4.09739910454487 -3.2735135735075 0.996089128040055 -2.28243990372725 0.022463381716286 0.0329447926239853
"PF3D7_0711400" 27.1732199159625 -3.27141286189747 0.809365319890632 -2.80641239014837 0.00500965331561258 0.00803117477504741
"PF3D7_0511200" 4.44824784825836 -3.2713905005077 1.00929037854699 -2.25048266463976 0.0244183227270424 0.0355742717632526
"PF3D7_1205700" 3.4616651515731 -3.27048811544376 1.0722639960843 -2.1174711859534 0.0342198782310193 0.0486749223558166
"PF3D7_0729100" 30.6663051881585 -3.26934573768098 0.796830530872917 -2.84796534489578 0.00439997155534059 0.00710304231599285
"PF3D7_1216800" 4.7578683017883 -3.26857921212526 1.04396981337922 -2.17303142586289 0.0297779521352537 0.0427583348024523
"PF3D7_0215200" 5.53579254741756 -3.26766209961139 1.07477506151303 -2.10989460103313 0.0348674354075692 0.0495158178766612
"PF3D7_0317100" 7.66191496420176 -3.26680862758119 0.860346338400613 -2.63476291628694 0.00841960693404252 0.0131101042721208
"PF3D7_0102600" 190.037830964117 -3.26416549117253 0.814981355757161 -2.77818072177737 0.00546642055588216 0.00871254180068188
"PF3D7_1233050" 2.95285812728436 -3.26402044386746 1.00327239540812 -2.25663583910975 0.0240308390081172 0.0350679342255376
"PF3D7_1469000" 5.83536966108925 -3.26339028227281 0.89256834163573 -2.53581734494963 0.0112185231175357 0.0171759187618896
"PF3D7_1463700" 17.1760016071817 -3.25788876335473 0.780419205173912 -2.89317426888741 0.00381369632791932 0.00620449817558122
"PF3D7_1002700" 12.6062000859317 -3.2573724852354 0.821199069748683 -2.74887365121619 0.00598004327047458 0.0094964620954345
"PF3D7_0710400" 17.6744248023581 -3.25708709476444 0.763405359418842 -2.95660367970523 0.00311047637577565 0.00512114801875924
"PF3D7_0911700" 13.6933322944158 -3.25162496819829 0.847073863986773 -2.65812116738081 0.00785776365344278 0.0122919273966039
"PF3D7_0517500" 8.21009397477804 -3.25125302180469 0.856991651056116 -2.62692526704357 0.00861602545874464 0.0133969432681826
"PF3D7_1458300" 7.31450566392654 -3.25108702510264 1.01293795498517 -2.22233456059567 0.0262607041750902 0.0380940707079026
"PF3D7_0100300" 2.28116843994244 -3.25024032913965 1.05345907896278 -2.13604911104397 0.0326754110269204 0.0466746030641534
"PF3D7_0809600" 17.5282980235463 -3.24954381106631 1.0113688838435 -2.22425649731024 0.0261311918032762 0.0379187254488386
"PF3D7_1000100" 13.0091537988479 -3.24916153890233 0.744053896671199 -3.02284760413834 0.00250408311899402 0.00418713974695459
"PF3D7_1407600" 18.0337600140121 -3.24414709248377 0.775815377568285 -2.89263033109478 0.00382030644765545 0.00621295022653892
"PF3D7_0711000" 82.1606064223022 -3.24361336108213 0.713730161409307 -3.14350364100063 0.00166938338914849 0.00284670386864117
"PF3D7_1134400" 4.21295686148739 -3.24122144721495 0.931366484879618 -2.40637974803725 0.0161115072831607 0.0241379560632573
"PF3D7_0933200" 11.0487324033639 -3.24006122922848 0.959788705337534 -2.33391080429593 0.0196003928940694 0.0289977510774457
"PF3D7_1318400" 11.4825483990767 -3.23466907591023 0.953315220620189 -2.3441030076667 0.0190729030155145 0.0282745162529116
"PF3D7_1238300" 842.704957143731 -3.23445062111292 0.737288538343508 -3.03063252025203 0.00244042067181049 0.00408535538311851
"PF3D7_0317900" 5.80749168549823 -3.23271100245822 0.923713032866569 -2.41710458011989 0.0156445215605506 0.0235176631880787
"PF3D7_1365500" 28.3676520708976 -3.2306186524487 0.855322069585533 -2.60792832520924 0.00910920258695973 0.0141038464595699
"PF3D7_1015400" 5.53458251375569 -3.22878239589715 1.02965880451574 -2.16458343882696 0.0304196004088265 0.0436226209651069
"PF3D7_1442000" 10.0515810602434 -3.22673818674154 0.857342280941563 -2.59725693721306 0.00939716019059267 0.0145343185617796
"PF3D7_0612800" 20.6134489223658 -3.22666696145417 0.722546527663735 -3.08169353280794 0.00205826628426577 0.00347390963536835
"PF3D7_1227300" 3.99630892334011 -3.22614326413784 1.04074901569596 -2.13898185880022 0.0324371376241341 0.0463493235625033
"PF3D7_1305500" 8.37701712434701 -3.22110595267037 0.816048573033004 -2.72178155329062 0.00649310475839749 0.0102706134705055
"PF3D7_1317900" 436.226320193911 -3.22080883031516 0.817899821478031 -2.71525775161794 0.00662242062538347 0.010463853532227
"PF3D7_1438400" 86.2068958003799 -3.21959188350556 0.812418066186873 -2.73208090253745 0.00629356846824092 0.00997295530279534
"PF3D7_1223600" 20.9517409492355 -3.21876697779362 0.791081498819292 -2.80472616425132 0.00503593436412173 0.00807036050834252
"PF3D7_1137400" 14.5963171865481 -3.21773069194579 0.883654071718904 -2.50972723707572 0.012082444938356 0.01844715428523
"PF3D7_0728800" 10.4675476925646 -3.21452484026345 0.869690986157558 -2.54633527943942 0.0108860574780918 0.0167018442998956
"PF3D7_1131200" 32.0957866493955 -3.21209989772357 0.949910371307048 -2.32874591597499 0.0198725301005276 0.0293607939675022
"PF3D7_1117500" 11.4390818830884 -3.21145286275834 0.81830828613437 -2.70246910636221 0.00688265801859157 0.0108333167313082
"PF3D7_0310400" 15.6026025917238 -3.21124584978235 0.760746388592443 -2.90667939137202 0.00365287379435183 0.00595388598032624
"PF3D7_0819600" 25.913475985787 -3.21047502689683 0.774723257176396 -2.85324469921461 0.00432752844940674 0.00699380839946449
"PF3D7_1233700" 2.89327907020521 -3.20381939260728 1.03603763986781 -2.12716151209378 0.0334066657928674 0.0476261913949613
"PF3D7_1369600" 22.3648252368791 -3.20352029748623 0.773369441817702 -2.84924665798425 0.00438228912094527 0.00707709876059973
"PF3D7_1129300" 5.4681320374244 -3.198903943679 1.03967386457669 -2.11499395973977 0.0344304621284949 0.0489586007792167
"PF3D7_1313000" 4.1758509370138 -3.19686662219526 0.965365042472578 -2.27568487104986 0.0228648774978225 0.033477718270403
"PF3D7_1449600" 7.23642578422714 -3.19624717447502 0.96618412786831 -2.27311452457887 0.0230192793735132 0.0336701051729169
"PF3D7_0630600" 39.7181165755659 -3.19487842804493 0.756779749097342 -2.90028694697883 0.00372821189938896 0.00606992156107413
"PF3D7_0808700" 17.8609359748638 -3.19328603090265 0.782924554487676 -2.80140151222856 0.00508811694072537 0.00814209966717388
"PF3D7_0218200" 14.2448535490733 -3.19132314671772 0.831032025913793 -2.63686967335365 0.00836749723537923 0.0130382116254614
"PF3D7_0505600" 14.8535953545171 -3.18728850324119 0.778284954245791 -2.81039546159648 0.0049480660319091 0.00793823819733754
"PF3D7_0933500" 14.354030592711 -3.18476445999552 0.848704712492662 -2.57423392121722 0.0100462325472045 0.0154777424598466
"PF3D7_0928150" 4.20010817718964 -3.18420790529279 0.947572920672371 -2.30505521806484 0.0211634810916671 0.0311841763333927
"PF3D7_1405700" 42.053811123648 -3.18149684897361 0.793732956080818 -2.74840150237064 0.00598866252613439 0.00950351180059852
"PF3D7_1118900" 4.34823316062788 -3.18043198280421 0.990655408360938 -2.20099942361571 0.027736064644147 0.0400885647967247
"PF3D7_0511800" 339.438828423883 -3.17937646033329 0.690161001580935 -3.15777978666 0.00158975599884852 0.00271830942014948
"PF3D7_1024700" 6.45619570143113 -3.17848369404458 0.888994749536263 -2.45050231756821 0.0142657044263935 0.0215704917824703
"PF3D7_1328400" 16.4243115486862 -3.16645295452909 0.878590921316548 -2.46582670269653 0.0136697452042159 0.0207264679529393
"PF3D7_1221800" 4.69107216903403 -3.16547402518229 0.911186568024525 -2.37654296186246 0.0174757261956696 0.0260671826098858
"PF3D7_1467000" 17.6490398986708 -3.16299512725687 0.954897970140959 -2.26515836758725 0.0235029629169953 0.0343546971266733
"PF3D7_0606300" 3.75152770576892 -3.16230169032586 0.904822294268976 -2.38975288741401 0.0168597123643713 0.0251891789697021
"PF3D7_0809200" 95.4797847579342 -3.16022797714946 0.814083527993838 -2.65357042964983 0.00796451476401685 0.0124544815985748
"PF3D7_0532500" 16.2965857255268 -3.15869562815302 0.985825428606062 -2.18973417150071 0.0285435213103228 0.0411743107994834
"PF3D7_1236000" 11.9405320421874 -3.15643663567381 0.800109160956766 -2.69517803432616 0.00703510305337923 0.0110604584739076
"PF3D7_0625500" 4.95256653240202 -3.15551159661461 0.782676792707467 -2.75402518216769 0.00588672385457509 0.00935638225736951
"PF3D7_0707420" 82.6043551096977 -3.15447650383779 0.822233547445402 -2.6202731699911 0.00878593573231023 0.0136321709542665
"PF3D7_1211300" 5.25650030911149 -3.15396546278285 0.85011851647735 -2.53372373502494 0.0112857668545774 0.0172728484693096
"PF3D7_1100200" 4.84874134100059 -3.14645540755255 0.785752504468074 -2.73171946044973 0.0063004764064164 0.00998030010843234
"PF3D7_1415400" 53.2057066776975 -3.14345516563732 0.814966968147475 -2.63011293636804 0.00853565070452551 0.0132766710037448
"PF3D7_1433600" 6.79370911342527 -3.13827037494632 0.870491491575905 -2.45639434232181 0.0140339063730575 0.02124194515136
